entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind
2026-04-23 00:35:00+00:00,short,4731.12,2026-04-23 00:50:00+00:00,4736.65,4736.65,4722.25,-3.5065692690101367,SL,aggressive,fvg
2026-04-23 00:55:00+00:00,short,4732.8,2026-04-23 01:10:00+00:00,4724.4,4738.09,4724.4,5.324543610548013,TP,aggressive,ob
2026-04-23 07:55:00+00:00,short,4703.65,2026-04-23 08:00:00+00:00,4707.69,4707.69,4688.28,-2.576722332656531,SL,aggressive,fvg
2026-04-23 14:05:00+00:00,long,4711.5,2026-04-23 15:15:00+00:00,4725.83,4704.96,4725.83,9.124482648837903,TP,aggressive,fvg
2026-04-24 18:35:00+00:00,long,4707.18,2026-04-24 19:55:00+00:00,4703.26,4703.26,4717.35,-2.4983110907167814,SL,aggressive,fvg
2026-04-25 12:45:00+00:00,long,4699.15,2026-04-25 16:00:00+00:00,4697.25,4697.25,4702.8,-1.2129853271333986,SL,aggressive,ob
2026-04-26 09:00:00+00:00,short,4694.63,2026-04-26 09:15:00+00:00,4692.26,4695.75,4692.26,1.5144963500850275,TP,aggressive,ob
2026-04-28 17:45:00+00:00,short,4594.13,2026-04-29 00:00:00+00:00,4596.74,4596.74,4555.65,-1.7043488103294895,SL,aggressive,ob
2026-04-29 03:20:00+00:00,short,4594.18,2026-04-29 05:00:00+00:00,4597.53,4597.53,4586.03,-2.1875503354240284,SL,aggressive,ob
2026-04-29 05:05:00+00:00,short,4596.48,2026-04-29 05:55:00+00:00,4586.16,4598.72,4586.16,6.735588972430889,TP,aggressive,ob
2026-04-30 12:35:00+00:00,long,4621.75,2026-04-30 12:55:00+00:00,4628.82,4619.08,4628.82,4.58917076864805,TP,aggressive,fvg
2026-05-01 10:35:00+00:00,short,4569.09,2026-05-01 11:35:00+00:00,4574.07,4574.07,4557.01,-3.269797705888632,SL,aggressive,ob
2026-05-03 22:05:00+00:00,long,4619.84,2026-05-03 22:20:00+00:00,4611.76,4611.76,4638.0,-5.2469349587864045,SL,aggressive,ob
2026-05-08 22:15:00+00:00,long,4707.52,2026-05-09 00:30:00+00:00,4705.36,4705.36,4713.56,-1.3765209707026824,SL,aggressive,ob
2026-05-09 03:40:00+00:00,long,4706.73,2026-05-09 09:25:00+00:00,4704.47,4704.47,4712.75,-1.4404905316425476,SL,aggressive,ob
2026-05-09 14:10:00+00:00,short,4705.46,2026-05-09 17:35:00+00:00,4706.6,4706.6,4702.96,-0.7268152316672508,SL,aggressive,ob
2026-05-10 19:15:00+00:00,long,4719.51,2026-05-10 20:10:00+00:00,4716.25,4716.25,4741.2,-2.0722490258523987,SL,aggressive,ob
2026-05-12 01:45:00+00:00,long,4719.59,2026-05-12 03:45:00+00:00,4711.5,4711.5,4740.19,-5.142395843706855,SL,aggressive,fvg
2026-05-12 22:55:00+00:00,short,4714.16,2026-05-12 22:55:00+00:00,4712.0,4715.5,4712.0,1.3745821100682971,TP,aggressive,ob
2026-05-12 23:10:00+00:00,short,4714.38,2026-05-12 23:25:00+00:00,4716.4,4716.4,4709.09,-1.2854288368775069,SL,aggressive,ob
2026-05-14 12:30:00+00:00,short,4694.8,2026-05-14 12:30:00+00:00,4699.05,4699.05,4686.46,-2.7157706398568626,SL,aggressive,ob
2026-05-14 12:45:00+00:00,short,4691.75,2026-05-14 13:00:00+00:00,4699.49,4699.49,4680.01,-4.949112804390547,SL,aggressive,ob
2026-05-16 14:50:00+00:00,short,4532.01,2026-05-16 15:00:00+00:00,4533.01,4533.01,4526.63,-0.6619579391925436,SL,aggressive,fvg
2026-05-17 17:15:00+00:00,long,4537.11,2026-05-17 18:20:00+00:00,4535.79,4535.79,4539.21,-0.8728022904446061,SL,aggressive,ob
2026-05-18 05:30:00+00:00,short,4545.65,2026-05-18 05:30:00+00:00,4547.69,4547.69,4542.1,-1.3463421072893627,SL,aggressive,ob
2026-05-18 05:35:00+00:00,short,4540.36,2026-05-18 07:30:00+00:00,4549.43,4549.43,4526.63,-5.992916861218462,SL,aggressive,ob
2026-05-18 07:45:00+00:00,short,4546.7,2026-05-18 07:50:00+00:00,4539.76,4551.03,4539.76,4.57914531418365,TP,aggressive,ob
2026-05-19 05:30:00+00:00,long,4537.4,2026-05-19 05:45:00+00:00,4531.63,4531.63,4546.3,-3.8149601093133914,SL,aggressive,ob
2026-05-20 06:55:00+00:00,short,4479.52,2026-05-20 07:00:00+00:00,4483.52,4483.52,4470.0,-2.678858449119548,SL,aggressive,fvg
2026-05-20 07:05:00+00:00,short,4482.39,2026-05-20 07:05:00+00:00,4484.58,4484.58,4470.0,-1.465735913206749,SL,aggressive,fvg
