entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind,step4
2026-06-11 15:55:00+00:00,short,4090.425,2026-06-11 16:10:00+00:00,4095.605,4095.605,4081.405,-3.7991162287536158,SL,aggressive,ob,aggressive_sweep
2026-06-18 02:15:00+00:00,short,4326.905,2026-06-18 02:20:00+00:00,4325.105,4330.165,4325.105,1.2480052138885753,TP,aggressive,fvg,aggressive_sweep
2026-06-29 05:45:00+00:00,long,4050.195,2026-06-29 05:50:00+00:00,4054.005,4042.7149999999997,4054.005,2.8220863439908044,TP,aggressive,ob,aggressive_sweep
2026-07-02 16:40:00+00:00,long,4110.235,2026-07-02 16:40:00+00:00,4115.485,4099.705,4115.485,3.831897689548165,TP,aggressive,fvg,aggressive_sweep
2026-07-08 00:55:00+00:00,short,4115.125,2026-07-08 01:00:00+00:00,4107.895,4121.715,4107.895,5.270799793444596,TP,aggressive,fvg,aggressive_sweep
2026-07-14 16:50:00+00:00,long,4059.545,2026-07-14 17:00:00+00:00,4063.315,4056.665,4063.315,2.7860265128234682,TP,aggressive,fvg,aggressive_sweep
2026-07-14 17:10:00+00:00,long,4059.225,2026-07-14 17:10:00+00:00,4056.115,4056.115,4062.505,-2.298468303678752,SL,aggressive,fvg,aggressive_sweep
2026-07-14 17:25:00+00:00,long,4060.535,2026-07-14 17:25:00+00:00,4063.315,4055.685,4063.315,2.053916540554533,TP,aggressive,fvg,aggressive_sweep
2026-07-14 23:15:00+00:00,long,4047.295,2026-07-14 23:25:00+00:00,4052.435,4044.2349999999997,4052.435,3.8099520791045913,TP,aggressive,fvg,aggressive_sweep
2026-07-16 11:35:00+00:00,long,4029.645,2026-07-16 11:40:00+00:00,4034.005,4022.975,4034.005,3.2459435012266296,TP,aggressive,ob,aggressive_sweep
2026-07-22 07:45:00+00:00,long,4112.235,2026-07-22 07:45:00+00:00,4110.445,4110.445,4120.605,-1.3058592225395416,SL,aggressive,fvg,aggressive_sweep
2026-07-22 07:55:00+00:00,long,4113.905,2026-07-22 07:55:00+00:00,4109.125,4109.125,4122.905,-3.4857392185768115,SL,aggressive,fvg,aggressive_sweep
2026-07-22 08:05:00+00:00,long,4114.725,2026-07-22 11:15:00+00:00,4122.905,4110.115,4122.905,5.963946557788952,TP,aggressive,fvg,aggressive_sweep
2026-07-22 13:00:00+00:00,long,4112.865,2026-07-22 13:10:00+00:00,4121.715,4106.965,4121.715,6.4553541144679185,TP,aggressive,fvg,aggressive_sweep
2026-07-22 23:10:00+00:00,long,4117.795,2026-07-22 23:10:00+00:00,4121.715,4115.304999999999,4121.715,2.855897391686623,TP,aggressive,ob,aggressive_sweep
2026-07-23 02:00:00+00:00,long,4117.505,2026-07-23 02:00:00+00:00,4113.795,4113.795,4121.715,-2.7030932567173833,SL,aggressive,ob,aggressive_sweep
2026-07-23 02:15:00+00:00,long,4117.525,2026-07-23 02:15:00+00:00,4113.615,4113.615,4121.715,-2.848798732248029,SL,aggressive,ob,aggressive_sweep
2026-07-24 07:05:00+00:00,short,4038.275,2026-07-24 07:05:00+00:00,4040.5350000000003,4040.5350000000003,4033.045,-1.6789346936502973,SL,aggressive,fvg,aggressive_sweep
2026-07-27 05:50:00+00:00,long,4086.135,2026-07-27 05:55:00+00:00,4092.755,4083.845,4092.755,4.860338681908374,TP,aggressive,ob,aggressive_sweep
2026-07-28 07:25:00+00:00,short,4050.405,2026-07-28 07:25:00+00:00,4049.125,4052.6150000000002,4049.125,0.948053342814015,TP,aggressive,fvg,aggressive_sweep
2026-07-28 08:05:00+00:00,short,4050.885,2026-07-28 08:05:00+00:00,4052.965,4052.965,4049.125,-1.5404041339114245,SL,aggressive,fvg,aggressive_sweep
2026-07-28 08:10:00+00:00,short,4048.255,2026-07-28 08:10:00+00:00,4044.965,4055.315,4044.965,2.43808752166054,TP,aggressive,fvg,aggressive_sweep
2026-07-31 17:35:00+00:00,short,4047.795,2026-07-31 17:45:00+00:00,4053.335,4053.335,4042.465,-4.105939159468276,SL,aggressive,fvg,aggressive_sweep
2026-08-06 05:35:00+00:00,long,4257.245,2026-08-06 05:40:00+00:00,4264.915,4246.625,4264.915,5.4049038756285395,TP,aggressive,ob,aggressive_sweep
